player_name,club,league,season,games_played,minutes_played,goals,xg,assists,xa,shots,key_passes,yellow_cards,red_cards,non_penalty_goals,npxg,xg_per90,xa_per90,npxg_per90
Micky van de Ven,Tottenham,epl,2024,13,1031,0,0.7710057385265827,2,1.1784075498580933,6,2,4,0,0,0.7710057385265827,0.067,0.103,0.067
Yann Karamoh,Torino,serie_a,2024,29,1031,0,1.7456839065998793,1,1.0140743786469102,25,9,2,0,0,1.7456839065998793,0.152,0.089,0.152
Victor Boniface,Bayer Leverkusen,bundesliga,2024,19,1031,8,9.102240042760968,1,1.1899061873555183,51,10,2,0,8,8.344463424757123,0.795,0.104,0.728
Gilson Benchimol,Akron,rfpl,2024,19,1031,2,3.8580865263938895,3,1.389487098902464,40,10,1,1,2,3.8580865263938895,0.337,0.121,0.337
Cesare Casadei,Torino,serie_a,2024,15,1030,1,1.2500655204057691,1,0.3901698719710111,14,7,1,0,1,1.2500655204057691,0.109,0.034,0.109
Theo Sainte Luce,Montpellier,ligue_1,2024,16,1030,1,1.7788169458508492,0,1.1755174966529012,8,8,3,0,1,1.7788169458508492,0.155,0.103,0.155
Milos Veljkovic,Werder Bremen,bundesliga,2024,14,1029,0,0.9244216084480286,1,0.2692924961447716,2,3,1,0,0,0.9244216084480286,0.081,0.024,0.081
Aïmen Moueffek,Saint-Etienne,ligue_1,2024,22,1028,0,1.0357473585754633,1,1.532620931044221,10,10,2,0,0,1.0357473585754633,0.091,0.134,0.091
Evgeni Markov,Fakel,rfpl,2024,16,1027,4,4.049467973411083,1,0.6103129778057337,29,17,2,1,2,2.5409173564985394,0.355,0.053,0.223
Rassoul Ndiaye,Le Havre,ligue_1,2024,27,1027,1,1.5400639669969678,0,0.7300636917352676,18,10,2,0,1,1.5400639669969678,0.135,0.064,0.135
Aridane Hernández,Rayo Vallecano,la_liga,2024,14,1026,0,1.138437870889902,0,0.0502465143799781,8,2,1,0,0,1.138437870889902,0.1,0.004,0.1
Sammie Szmodics,Ipswich,epl,2024,20,1025,4,4.5141482055187225,0,0.1944524906575679,21,5,2,0,4,4.5141482055187225,0.396,0.017,0.396
Antoniu Roca,Espanyol,la_liga,2024,26,1023,0,1.0565010253340006,1,1.204389225691557,10,7,3,0,0,1.0565010253340006,0.093,0.106,0.093
Nayair Tiknizyan,Lokomotiv Moscow,rfpl,2024,23,1023,2,2.611976991407573,0,1.040926491841674,21,14,2,0,2,2.611976991407573,0.23,0.092,0.23
Ruben Loftus-Cheek,AC Milan,serie_a,2024,19,1022,0,0.7318667685613036,0,1.7056302540004251,9,16,3,0,0,0.7318667685613036,0.064,0.15,0.064
Antonio Candela,Venezia,serie_a,2024,14,1020,0,0.2107732538133859,1,0.8027737401425838,5,9,2,0,0,0.2107732538133859,0.019,0.071,0.019
Brian Oliván,Espanyol,la_liga,2024,17,1020,0,0.4136427231132984,1,0.9392329398542644,6,15,2,0,0,0.4136427231132984,0.036,0.083,0.036
Ferland Mendy,Real Madrid,la_liga,2024,14,1019,0,0.0,1,0.6423391215503216,0,3,1,0,0,0.0,0.0,0.057,0.0
Khalil Fayad,Montpellier,ligue_1,2024,20,1019,0,1.0423028054647148,0,0.2745409663766622,17,7,5,0,0,1.0423028054647148,0.092,0.024,0.092
Lloyd Kelly,Juventus,serie_a,2024,12,1018,0,0.6167027596384287,0,0.1340404450893402,7,3,1,0,0,0.6167027596384287,0.055,0.012,0.055
Sofiane Diop,Nice,ligue_1,2024,28,1018,6,5.546077464707196,4,3.113060377538204,22,24,3,0,6,5.546077464707196,0.49,0.275,0.49
Gerard Martín,Barcelona,la_liga,2024,28,1018,1,0.6436223732307553,3,1.2958451379090548,7,12,2,0,1,0.6436223732307553,0.057,0.115,0.057
Mohammed Salisu,Monaco,ligue_1,2024,15,1016,1,1.11205929890275,0,0.0809924043715,8,3,2,0,1,1.11205929890275,0.099,0.007,0.099
Emircan Gürlük,FC Orenburg,rfpl,2024,23,1016,2,2.7789222542196512,3,1.7070967173203826,30,24,0,0,2,2.7789222542196512,0.246,0.151,0.246
Paul Onuachu,Southampton,epl,2024,25,1015,4,4.886736177839339,1,0.5158860571682453,34,8,4,0,4,4.886736177839339,0.433,0.046,0.433
Giovanni González,FC Krasnodar,rfpl,2024,22,1012,0,0.1677035158500075,0,1.8624661713838575,5,11,4,0,0,0.1677035158500075,0.015,0.166,0.015
Warren Kamanzi,Toulouse,ligue_1,2024,24,1010,1,1.9212410375475883,1,0.99683256726712,7,12,3,0,1,1.9212410375475883,0.171,0.089,0.171
Razhab Magomedov,Dynamo Makhachkala,rfpl,2024,25,1009,0,1.226748812943697,1,1.6985423304140568,9,17,1,0,0,1.226748812943697,0.109,0.152,0.109
Soungoutou Magassa,Monaco,ligue_1,2024,21,1008,0,0.3228309992700815,1,0.7810156438499689,8,7,5,1,0,0.3228309992700815,0.029,0.07,0.029
Marvin Park,Las Palmas,la_liga,2024,23,1008,0,0.2265379466116428,0,1.275867696851492,5,6,4,0,0,0.2265379466116428,0.02,0.114,0.02
Edon Zhegrova,Lille,ligue_1,2024,12,1007,4,2.136358229443431,1,2.4372936272993684,23,16,1,0,4,2.136358229443431,0.191,0.218,0.191
Rémy Cabella,Lille,ligue_1,2024,23,1006,1,3.419003672897816,2,2.459745898842812,30,26,1,0,1,3.419003672897816,0.306,0.22,0.306
Ognjen Ozegovic,Nizhny Novgorod,rfpl,2024,16,1005,2,0.7416418790817261,0,0.2604329204186797,14,7,4,0,2,0.7416418790817261,0.066,0.023,0.066
Rodrigo Saravia,FC Rostov,rfpl,2024,15,1004,1,0.762088606134057,1,0.2246971749700606,20,7,1,0,1,0.762088606134057,0.068,0.02,0.068
Tom Krauß,Bochum,bundesliga,2024,13,1003,0,0.3642132692039013,0,0.8930504964664578,11,12,2,0,0,0.3642132692039013,0.033,0.08,0.033
Coba da Costa,Getafe,la_liga,2024,19,1003,1,1.4314221981912851,1,1.62605188973248,23,9,4,0,1,1.4314221981912851,0.128,0.146,0.128
Myron Boadu,Bochum,bundesliga,2024,18,999,7,8.229468438774347,1,1.6477082949131727,25,11,2,0,6,7.4716917015612125,0.741,0.148,0.673
Cristhian Stuani,Girona,la_liga,2024,32,998,11,8.713445205241442,2,0.4286095313727855,34,7,4,0,8,6.48361237719655,0.786,0.039,0.585
Oussama Targhaline,Le Havre,ligue_1,2024,14,997,0,0.157673180103302,0,0.6418087482452393,5,7,0,0,0,0.157673180103302,0.014,0.058,0.014
Sheraldo Becker,Real Sociedad,la_liga,2024,22,996,2,1.8835409861058,1,1.7872297391295433,22,8,1,1,2,1.8835409861058,0.17,0.161,0.17
Kaio,FC Krasnodar,rfpl,2024,13,994,1,0.3648039661347866,0,0.0237488243728876,5,1,1,0,1,0.3648039661347866,0.033,0.002,0.033
Farès Chaïbi,Eintracht Frankfurt,bundesliga,2024,26,993,1,3.02254181355238,3,2.600599684752524,25,24,2,0,1,3.02254181355238,0.274,0.236,0.274
Giovanni Fabbian,Bologna,serie_a,2024,30,992,3,2.881918359547853,1,1.5135211404412985,21,10,2,0,3,2.881918359547853,0.261,0.137,0.261
Paul Joly,Auxerre,ligue_1,2024,26,991,0,0.6258648559451103,1,1.860155014321208,10,16,3,1,0,0.6258648559451103,0.057,0.169,0.057
Flavius Daniliuc,Verona,serie_a,2024,18,990,0,0.1272794436663389,0,0.1013094000518322,3,2,0,0,0,0.1272794436663389,0.012,0.009,0.012
Arthur Gomes,Dinamo Moscow,rfpl,2024,16,989,3,2.5591810420155525,2,1.967785945162177,18,15,2,0,2,1.8049057200551035,0.233,0.179,0.164
Mats Wieffer,Brighton,epl,2024,25,988,1,1.0993042346090078,3,1.0669435421004891,9,15,6,0,1,1.0993042346090078,0.1,0.097,0.1
Giorgos Masouras,Bochum,bundesliga,2024,13,986,2,4.799098733812571,0,1.1169241517782211,27,7,1,0,2,4.799098733812571,0.438,0.102,0.438
Stefan Bajcetic,Las Palmas,la_liga,2024,14,986,1,0.1618144428357482,0,0.2184264194220304,5,7,4,0,1,0.1618144428357482,0.015,0.02,0.015
Riccardo Calafiori,Arsenal,epl,2024,19,986,2,0.7747622476890683,1,0.4056127071380615,10,6,4,0,2,0.7747622476890683,0.071,0.037,0.071
Eddie Nketiah,Crystal Palace,epl,2024,29,984,3,7.15336112678051,1,1.3858313784003258,43,13,4,1,3,7.15336112678051,0.654,0.127,0.654
Jonas Omlin,Borussia M.Gladbach,bundesliga,2024,12,982,0,0.0,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0
Marat Bokoev,Akron,rfpl,2024,17,979,1,0.8993031270802021,0,0.0,9,0,4,0,1,0.8993031270802021,0.083,0.0,0.083
Jean-Daniel Akpa-Akpro,Monza,serie_a,2024,14,979,0,0.4298765882849693,0,0.2380453012883663,4,3,4,0,0,0.4298765882849693,0.04,0.022,0.04
Álex Moreno,Nottingham Forest,epl,2024,15,978,0,0.2170073073357343,1,1.076141320168972,6,8,2,0,0,0.2170073073357343,0.02,0.099,0.02
Abduqodir Khusanov,Lens,ligue_1,2024,13,978,0,0.2139793438836932,0,0.3007875084877014,5,2,2,1,0,0.2139793438836932,0.02,0.028,0.02
Mikel Vesga,Athletic Club,la_liga,2024,25,977,0,1.2418696712702513,0,1.0357172600924969,6,12,1,0,0,0.4985920619219541,0.114,0.095,0.046
Gianluca Gaetano,Cagliari,serie_a,2024,28,976,2,4.630177354440093,4,2.379545057192445,30,22,0,0,2,4.630177354440093,0.427,0.219,0.427
Lewis Ferguson,Bologna,serie_a,2024,16,974,1,0.948494052514434,1,1.5487658977508545,6,14,0,0,0,0.1871952172368765,0.088,0.143,0.017
Sael Kumbedi,Lyon,ligue_1,2024,14,971,0,0.4896445125341415,0,0.3195243291556835,4,5,2,0,0,0.4896445125341415,0.045,0.03,0.045
Daniel Shantaliy,FC Rostov,rfpl,2024,12,971,0,0.1183138536289334,0,0.452806681394577,5,3,2,0,0,0.1183138536289334,0.011,0.042,0.011
Luiz Henrique,Zenit St. Petersburg,rfpl,2024,11,971,2,1.6432353090494871,2,1.4876324124634266,32,10,2,0,2,1.6432353090494871,0.152,0.138,0.152
Merlin Röhl,Freiburg,bundesliga,2024,19,970,0,1.1238267552107573,1,1.742141860537231,12,9,2,0,0,1.1238267552107573,0.104,0.162,0.104
Gonçalo Guedes,Wolverhampton Wanderers,epl,2024,29,968,2,3.3298932649195194,4,1.434443952515721,27,14,1,0,2,3.3298932649195194,0.31,0.133,0.31
Kyle Walker,Manchester City,epl,2024,15,968,0,0.1098661832511425,0,0.7247695401310921,5,7,3,0,0,0.1098661832511425,0.01,0.067,0.01
Antonio Martínez,Alaves,la_liga,2024,28,965,4,3.818366212770343,0,0.6796954162418842,44,12,1,0,4,3.818366212770343,0.356,0.063,0.356
Alfred Duncan,Venezia,serie_a,2024,16,965,0,0.968411073088646,0,1.9832440372556448,15,11,2,0,0,0.968411073088646,0.09,0.185,0.09
Yanis Zouaoui,Le Havre,ligue_1,2024,17,964,0,0.1306074019521474,2,2.822066869586706,5,28,3,0,0,0.1306074019521474,0.012,0.263,0.012
Abakar Gadzhiev,Dynamo Makhachkala,rfpl,2024,28,963,1,2.171089770272374,0,0.8080151341855526,24,9,4,0,1,2.171089770272374,0.203,0.076,0.203
Nicola Zalewski,"Inter,Roma",serie_a,2024,23,963,1,0.4306339602917433,1,3.076297538354993,10,21,4,0,1,0.4306339602917433,0.04,0.288,0.04
Wes Burns,Ipswich,epl,2024,18,962,0,0.4133827127516269,1,2.204632848501205,7,10,1,0,0,0.4133827127516269,0.039,0.206,0.039
Marcus Coco,Nantes,ligue_1,2024,20,960,0,0.0411209259182214,1,1.6138275675475595,2,10,3,2,0,0.0411209259182214,0.004,0.151,0.004
Kristjan Asllani,Inter,serie_a,2024,22,960,2,2.2790823988616467,2,1.5879101548343897,16,14,4,0,0,0.756484741345048,0.214,0.149,0.071
Igor Julio,Brighton,epl,2024,13,959,0,0.0835000127553939,0,0.1427631359547376,1,2,4,0,0,0.0835000127553939,0.008,0.013,0.008
Marco Brescianini,Atalanta,serie_a,2024,29,959,4,4.397535916417837,2,1.2350470423698423,20,7,1,0,4,4.397535916417837,0.413,0.116,0.413
Manu Fuster,Las Palmas,la_liga,2024,28,958,2,0.7450216170400381,1,1.388091037981212,18,28,2,0,2,0.7450216170400381,0.07,0.13,0.07
Nuraly Alip,Zenit St. Petersburg,rfpl,2024,19,957,1,0.3997089155018329,1,0.5586290918290615,8,5,1,0,1,0.3997089155018329,0.038,0.053,0.038
Kristijan Bistrovic,CSKA Moscow,rfpl,2024,20,956,1,1.0816011168062687,0,0.2464761491864919,17,3,0,0,1,1.0816011168062687,0.102,0.023,0.102
Miralem Pjanic,CSKA Moscow,rfpl,2024,16,955,0,0.0839935084804892,2,1.726250171661377,4,26,5,0,0,0.0839935084804892,0.008,0.163,0.008
Andrej Ilic,Union Berlin,bundesliga,2024,16,954,7,5.666820885613561,0,0.3420870099216699,27,6,1,0,6,4.909044222906232,0.535,0.032,0.463
Leonardo Bittencourt,Werder Bremen,bundesliga,2024,27,954,2,1.8689279910176992,1,1.6297570504248142,27,14,3,0,2,1.8689279910176992,0.176,0.154,0.176
Marvin Friedrich,Borussia M.Gladbach,bundesliga,2024,22,951,0,0.6226540505886078,1,0.9996218532323836,7,3,0,0,0,0.6226540505886078,0.059,0.095,0.059
Craig Dawson,Wolverhampton Wanderers,epl,2024,15,950,0,0.4068407323211431,0,0.0697851851582527,5,2,2,0,0,0.4068407323211431,0.039,0.007,0.039
Davide Calabria,"AC Milan,Bologna",serie_a,2024,18,949,0,0.6295975679531693,1,1.406565360724926,6,14,3,0,0,0.6295975679531693,0.06,0.133,0.06
Amine Talal,FK Akhmat,rfpl,2024,18,948,2,4.824564773589373,0,0.3889277325943112,20,12,2,0,2,4.824564773589373,0.458,0.037,0.458
Piotr Zielinski,Inter,serie_a,2024,26,947,2,2.6944100074470043,2,0.618134144693613,17,13,0,0,0,1.1718123368918896,0.256,0.059,0.111
Fisayo Dele-Bashiru,Lazio,serie_a,2024,20,947,3,1.4858720265328884,1,0.7893589623272419,16,9,0,0,3,1.4858720265328884,0.141,0.075,0.141
Budu Zivzivadze,FC Heidenheim,bundesliga,2024,15,947,2,1.8620241470634935,2,2.291006725281477,22,13,0,0,2,1.8620241470634935,0.177,0.218,0.177
Abakar Sylla,Strasbourg,ligue_1,2024,21,944,1,0.6310701929032803,0,0.0580236352980136,5,1,2,1,1,0.6310701929032803,0.06,0.006,0.06
Yarek Gasiorowski,Valencia,la_liga,2024,15,944,0,1.0283358693122864,0,0.1623669546097517,3,3,1,0,0,1.0283358693122864,0.098,0.015,0.098
Arthur,Girona,la_liga,2024,15,943,0,0.2702039405703544,0,0.1782594732940197,6,5,2,0,0,0.2702039405703544,0.026,0.017,0.026
Alexander Sobolev,"Spartak Moscow,Zenit St. Petersburg",rfpl,2024,24,942,4,4.26567074097693,2,1.4885075092315674,40,13,3,0,4,4.26567074097693,0.408,0.142,0.408
Yael Mouanga,Montpellier,ligue_1,2024,14,941,0,0.3622781634330749,0,0.282533299177885,1,2,3,0,0,0.3622781634330749,0.035,0.027,0.035
Eder Militão,Real Madrid,la_liga,2024,12,938,1,0.6963192941620946,1,0.499573415145278,10,6,2,0,1,0.6963192941620946,0.067,0.048,0.067
Lucas Fasson,Lokomotiv Moscow,rfpl,2024,11,937,0,0.128016110509634,0,0.1422060579061508,5,3,3,0,0,0.128016110509634,0.012,0.014,0.012
David Brooks,Bournemouth,epl,2024,29,937,2,2.8713680896908045,0,1.7746479772031307,25,19,3,0,2,2.8713680896908045,0.276,0.17,0.276
Aljoscha Kemlein,Union Berlin,bundesliga,2024,15,937,1,1.1507091633975506,0,0.8132021389901638,11,10,3,0,1,1.1507091633975506,0.111,0.078,0.111
Matt O&#039;Riley,Brighton,epl,2024,21,934,2,3.061050277203321,2,2.4148010704666376,22,21,1,0,1,2.299881439656019,0.295,0.233,0.222
Thiago Almada,Lyon,ligue_1,2024,16,934,1,1.9897623993456364,4,2.407982617616653,23,22,3,0,1,1.9897623993456364,0.192,0.232,0.192
Damián Rodríguez,Celta Vigo,la_liga,2024,17,934,0,0.127200037240982,0,0.7659732662141323,4,17,3,0,0,0.127200037240982,0.012,0.074,0.012
Benjamin Henrichs,RasenBallsport Leipzig,bundesliga,2024,15,933,0,0.4051845697686076,2,2.330516051501036,10,11,3,0,0,0.4051845697686076,0.039,0.225,0.039
Beñat Turrientes,Real Sociedad,la_liga,2024,21,933,0,0.3414947632700205,0,0.3740350604057312,7,3,4,0,0,0.3414947632700205,0.033,0.036,0.033
Jérémy Jacquet,Rennes,ligue_1,2024,11,933,0,0.4790785685181618,1,0.6175114922225475,8,4,0,0,0,0.4790785685181618,0.046,0.06,0.046
Riccardo Sottil,"AC Milan,Fiorentina",serie_a,2024,24,932,1,1.176107570528984,1,1.387419410049915,24,15,1,0,1,1.176107570528984,0.114,0.134,0.114
Orri Óskarsson,Real Sociedad,la_liga,2024,23,929,3,5.614245757460594,0,0.1733453413471579,19,5,1,0,3,5.614245757460594,0.544,0.017,0.544
Luca Netz,Borussia M.Gladbach,bundesliga,2024,24,928,0,0.1908367443829774,2,1.3906789356842637,3,16,2,0,0,0.1908367443829774,0.019,0.135,0.019
Vladimir Khubulov,Akron,rfpl,2024,24,928,5,2.3327041063457727,0,1.469011852517724,22,15,2,0,5,2.3327041063457727,0.226,0.142,0.226
Justin Njinmah,Werder Bremen,bundesliga,2024,26,927,3,4.510545656085014,2,1.7561358297243714,31,12,1,0,3,4.510545656085014,0.438,0.17,0.438
Benjamín Garré,Krylya Sovetov Samara,rfpl,2024,14,927,1,1.3655017111450434,0,0.753176623955369,14,15,2,0,0,0.6112263891845942,0.133,0.073,0.059
Mats Hummels,Roma,serie_a,2024,14,925,0,0.6159650785848498,0,0.0773359723389148,8,2,1,0,0,0.6159650785848498,0.06,0.008,0.06
Vladislav Shitov,Krylya Sovetov Samara,rfpl,2024,24,925,1,2.081899713724852,2,1.5477232430130243,22,12,0,0,1,2.081899713724852,0.203,0.151,0.203
Antoine Joujou,Le Havre,ligue_1,2024,26,923,0,0.8187035582959652,2,3.482716904953122,11,15,1,0,0,0.8187035582959652,0.08,0.34,0.08
Rodrigo Muniz,Fulham,epl,2024,31,922,8,6.838322004303336,1,0.7810081988573074,40,7,1,0,8,6.838322004303336,0.668,0.076,0.668
Issa Doumbia,Venezia,serie_a,2024,24,922,0,1.5646562036126852,0,0.1171914394944906,17,3,0,0,0,1.5646562036126852,0.153,0.011,0.153
Dailon Livramento,Verona,serie_a,2024,29,922,1,2.382310029119253,1,1.0129290595650673,13,8,2,1,1,2.382310029119253,0.233,0.099,0.233
Jean Négoce,Eintracht Frankfurt,bundesliga,2024,24,921,2,1.783165434375405,3,2.161955703049898,10,17,3,0,2,1.783165434375405,0.174,0.211,0.174
Mathys Tel,Tottenham,epl,2024,13,920,2,2.799501243978739,1,2.507141198962927,23,14,2,0,1,2.0383324064314365,0.274,0.245,0.199
Ulisses García,Marseille,ligue_1,2024,20,918,2,1.1953979153186085,2,1.2202106416225431,8,8,2,0,2,1.1953979153186085,0.117,0.12,0.117
Lars Ritzka,St. Pauli,bundesliga,2024,21,918,1,0.2573535982519388,0,0.2301499405875802,8,5,1,0,1,0.2573535982519388,0.025,0.023,0.025
Chidera Ejuke,Sevilla,la_liga,2024,25,917,2,0.9540498401038348,1,1.5952777117490768,20,21,0,0,2,0.9540498401038348,0.094,0.157,0.094
Reinildo,Atletico Madrid,la_liga,2024,19,916,0,0.051562912762165,0,0.1836737468838691,1,2,4,0,0,0.051562912762165,0.005,0.018,0.005
Juanmi,"Getafe,Real Betis",la_liga,2024,24,914,0,3.68753713183105,0,0.8351753782480955,19,8,4,0,0,3.68753713183105,0.363,0.082,0.363
Theo Bair,Auxerre,ligue_1,2024,29,912,2,3.1768346736207604,1,1.072944289073348,26,10,1,0,2,3.1768346736207604,0.314,0.106,0.314
Marc Roca,Real Betis,la_liga,2024,14,912,2,1.1071439906954763,2,1.497680176049471,12,12,4,0,2,1.1071439906954763,0.109,0.148,0.109
Ismaily,Lille,ligue_1,2024,16,911,0,1.3970418814569712,1,1.519013799726963,10,5,4,0,0,1.3970418814569712,0.138,0.15,0.138
Wesley Said,Lens,ligue_1,2024,24,910,3,2.9539465494453907,0,0.9452822618186474,17,8,4,0,3,2.9539465494453907,0.292,0.093,0.292
Samuel Chukwueze,AC Milan,serie_a,2024,26,910,3,2.7906703650951385,2,3.146787761710584,32,27,0,0,3,2.7906703650951385,0.276,0.311,0.276
Diego Laxalt,Dinamo Moscow,rfpl,2024,15,910,0,0.1149460179731249,0,0.460497316904366,5,4,1,0,0,0.1149460179731249,0.011,0.046,0.011
Artem Kasimov,FC Orenburg,rfpl,2024,11,909,1,0.1235115379095077,0,0.0,1,0,1,0,1,0.1235115379095077,0.012,0.0,0.012
Goduine Koyalipou,Lens,ligue_1,2024,15,909,4,6.52647197060287,0,0.941659029573202,42,9,0,0,4,6.52647197060287,0.646,0.093,0.646
Mattia Felici,Cagliari,serie_a,2024,20,908,0,1.0934456456452608,3,1.2246886799111962,10,10,1,0,0,1.0934456456452608,0.108,0.121,0.108
Jesús Vázquez,Valencia,la_liga,2024,19,907,0,0.2721162671223283,0,0.5348998308181763,5,3,3,0,0,0.2721162671223283,0.027,0.053,0.027
Ibrahima Niane,Angers,ligue_1,2024,24,907,3,7.7335671335458755,1,1.095839424058795,30,9,0,0,2,6.973472014069557,0.767,0.109,0.692
Andrey Ivlev,Fakel,rfpl,2024,21,906,0,0.4622349236160517,2,0.9172419467940928,13,14,1,0,0,0.4622349236160517,0.046,0.091,0.046
Elias Saad,St. Pauli,bundesliga,2024,18,906,3,2.7371819969266653,2,1.1837855270132422,26,14,1,0,3,2.7371819969266653,0.272,0.118,0.272
Bogdan Jocic,Rubin Kazan,rfpl,2024,15,905,2,1.231559406965971,2,0.5108302170410752,12,4,1,0,2,1.231559406965971,0.122,0.051,0.122
Jordan Siebatcheu,Union Berlin,bundesliga,2024,18,905,0,4.464340187609196,1,0.9026430007070304,23,14,2,0,0,4.464340187609196,0.444,0.09,0.444
Pau Navarro,Villarreal,la_liga,2024,17,902,0,0.0157116148620843,0,0.0141796292737126,1,1,1,0,0,0.0157116148620843,0.002,0.001,0.002
Romain Faivre,Brest,ligue_1,2024,20,901,3,2.711309917271137,2,2.217785481363535,19,10,2,0,2,1.9512147977948189,0.271,0.222,0.195
Martin Dubravka,Newcastle United,epl,2024,10,900,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
Timur Magomedov,Dynamo Makhachkala,rfpl,2024,10,900,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
Juan José Cáceres,Dinamo Moscow,rfpl,2024,10,900,0,0.0845216419547796,2,0.8328747013583779,4,10,1,0,0,0.0845216419547796,0.008,0.083,0.008
Caoimhin Kelleher,Liverpool,epl,2024,10,900,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
Karol Mets,St. Pauli,bundesliga,2024,10,900,0,0.115471813827753,0,0.0566690303385257,2,3,1,0,0,0.115471813827753,0.012,0.006,0.012
Jakub Stolarczyk,Leicester,epl,2024,10,900,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
Bojan Miovski,Girona,la_liga,2024,17,898,2,2.675680473446846,1,0.1712184799835086,14,4,0,0,2,2.675680473446846,0.268,0.017,0.268
Ivan Ilic,Torino,serie_a,2024,19,898,1,1.1345241209492087,0,0.9605423053726554,11,9,4,0,1,1.1345241209492087,0.114,0.096,0.114
Arne Maier,Augsburg,bundesliga,2024,28,894,0,1.161029061302543,0,1.7768127704039216,18,22,0,1,0,1.161029061302543,0.117,0.179,0.117
Ado Onaiwu,Auxerre,ligue_1,2024,31,894,4,4.120357080362737,1,1.239742711186409,23,10,1,1,4,4.120357080362737,0.415,0.125,0.415
Erhan Masovic,Bochum,bundesliga,2024,15,894,1,0.8710909560322762,1,0.5909091420471668,7,3,2,0,1,0.8710909560322762,0.088,0.059,0.088
Saúl Guarirapa,CSKA Moscow,rfpl,2024,20,893,5,4.134289192035794,0,0.2895377036184072,27,7,4,0,5,4.134289192035794,0.417,0.029,0.417
Lautaro Giannetti,Udinese,serie_a,2024,15,892,1,0.0769269755110144,0,0.0951495468616485,2,2,4,0,1,0.0769269755110144,0.008,0.01,0.008
Juan Bernat,"Getafe,Villarreal",la_liga,2024,24,892,0,0.6867508264258504,2,1.0954946149140596,6,10,0,0,0,0.6867508264258504,0.069,0.111,0.069
Nordi Mukiele,Bayer Leverkusen,bundesliga,2024,15,889,1,1.454731559380889,0,1.2510683620348573,7,9,4,0,1,1.454731559380889,0.147,0.127,0.147
Adam Webster,Brighton,epl,2024,14,888,0,0.3764696484431624,0,0.3818966709077358,5,3,1,0,0,0.3764696484431624,0.038,0.039,0.038
Alan Matturro,Genoa,serie_a,2024,13,888,0,0.1578726852312684,0,0.2325288951396942,4,3,2,0,0,0.1578726852312684,0.016,0.024,0.016
Jon Martín,Real Sociedad,la_liga,2024,13,884,0,0.5016385391354561,1,0.157421501353383,9,4,2,0,0,0.5016385391354561,0.051,0.016,0.051
Adam Aznou,Real Valladolid,la_liga,2024,13,884,0,0.2700843885540962,0,0.5333969108760357,4,6,2,0,0,0.2700843885540962,0.027,0.054,0.027
Ethan Nwaneri,Arsenal,epl,2024,26,883,4,1.7757814601063728,2,1.1617773352190852,24,16,1,0,4,1.7757814601063728,0.181,0.118,0.181
César Azpilicueta,Atletico Madrid,la_liga,2024,14,881,1,0.1824781205505132,0,0.0876918956637382,5,3,0,0,1,0.1824781205505132,0.019,0.009,0.019
Oier Zarraga,Udinese,serie_a,2024,22,881,1,0.2872130675241351,0,0.3232956565916538,6,6,0,0,1,0.2872130675241351,0.029,0.033,0.029
Siebe Van der Heyden,St. Pauli,bundesliga,2024,13,881,1,1.2505954056978226,0,0.0370820090174675,3,2,2,1,1,1.2505954056978226,0.128,0.004,0.128
Matvey Safonov,Paris Saint Germain,ligue_1,2024,10,879,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
Christopher Nkunku,Chelsea,epl,2024,27,878,3,5.027925219386816,2,2.0136311538517475,25,14,2,0,3,5.027925219386816,0.515,0.206,0.515
Rifat Zhemaletdinov,CSKA Moscow,rfpl,2024,24,877,2,1.3938784068450332,3,1.3513388745486736,20,12,1,0,2,1.3938784068450332,0.143,0.139,0.143
Nyom,Getafe,la_liga,2024,20,877,1,0.5395618956536055,2,0.366000946611166,9,5,3,0,1,0.5395618956536055,0.055,0.038,0.055
Petar Golubovic,Khimki,rfpl,2024,16,876,0,0.4668272556737065,1,0.1826879382133484,5,4,2,0,0,0.4668272556737065,0.048,0.019,0.048
Oliver Burke,Werder Bremen,bundesliga,2024,25,872,5,5.17337729409337,0,1.484443936496973,35,14,4,0,5,5.17337729409337,0.534,0.153,0.534
Yan Couto,Borussia Dortmund,bundesliga,2024,21,870,0,0.2509071277454495,0,0.9542748928070068,6,12,5,0,0,0.2509071277454495,0.026,0.099,0.026
